baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,names
426.707965,6.913940343,0.581695509,11.88584102,1.40E-32,5.15E-30,XM_003557282.4
52.56674792,-1.007316577,0.233820853,-4.3080699,1.65E-05,0.0001528,XM_003557284.4
42.13140199,-1.518081295,0.267288247,-5.679566216,1.35E-08,2.56E-07,XM_003557302.4
5.111311324,-4.321175798,1.036166068,-4.170350615,3.04E-05,0.000263304,XM_003557332.4
61.32603694,1.003907895,0.392472372,2.557907176,0.01053042,0.040440876,XM_003557342.4
253.3139376,2.559478547,0.46945717,5.45199586,4.98E-08,8.27E-07,XM_003557346.4
9084.367133,-1.24864789,0.221409594,-5.639538328,1.71E-08,3.15E-07,XM_003557348.4
246.5974817,-2.145025791,0.380579864,-5.636204099,1.74E-08,3.21E-07,XM_003557352.4
48.22061691,-1.112925733,0.288015905,-3.864112063,0.000111494,0.000830564,XM_003557356.4
56.26247247,5.053546893,1.38416707,3.650965988,0.000261256,0.001741766,XM_003557395.4
22.01188452,1.811286669,0.516580975,3.50629767,0.000454387,0.002802003,XM_003557405.3
12.80342266,-2.468807162,0.556307062,-4.437849757,9.09E-06,9.00E-05,XM_003557412.3
468.2938813,-1.330117591,0.253790638,-5.24100338,1.60E-07,2.37E-06,XM_003557413.4
21.74872106,3.449492845,0.48700167,7.083123231,1.41E-12,5.14E-11,XM_003557417.4
435.9152143,1.486136225,0.116343904,12.77364925,2.30E-37,9.99E-35,XM_003557424.4
3276.573001,1.067578936,0.275095899,3.880751905,0.000104134,0.000781944,XM_003557428.3
303.1136078,-1.491975765,0.216896237,-6.878753581,6.04E-12,2.00E-10,XM_003557446.4
3860.188614,6.22242855,0.430338645,14.45937663,2.19E-47,1.94E-44,XM_003557447.4
31.89722426,8.868880903,1.47338037,6.01941025,1.75E-09,3.84E-08,XM_003557449.4
706.0432748,3.883717003,0.676928333,5.737264662,9.62E-09,1.86E-07,XM_003557450.4
701.2030513,6.387390675,0.630968909,10.12314645,4.36E-24,7.09E-22,XM_003557451.2
77.7921269,7.066008421,0.882171425,8.00979064,1.15E-15,6.71E-14,XM_003557452.4
747.0173408,-1.798844305,0.241327474,-7.453955706,9.06E-14,3.94E-12,XM_003557453.4
561.193671,-1.083733357,0.367346515,-2.950166431,0.003176028,0.0149005,XM_003557458.3
164.751745,-3.07213553,0.238233553,-12.89547793,4.77E-38,2.22E-35,XM_003557478.4
5450.250422,1.059080705,0.196648422,5.385655755,7.22E-08,1.16E-06,XM_003557496.2
15.01073194,1.973198541,0.799006573,2.469564841,0.01352775,0.04973427,XM_003557513.4
588.321736,-1.767431024,0.23111694,-7.647345197,2.05E-14,9.99E-13,XM_003557518.4
354.9126718,1.356335039,0.200469687,6.76578617,1.33E-11,4.18E-10,XM_003557534.4
43.50748554,-4.846509281,1.441135915,-3.362978627,0.000771063,0.004448926,XM_003557539.4
265.1674243,-5.445162342,1.618891342,-3.363513165,0.000769572,0.004441573,XM_003557540.4
8.554526126,6.532734962,1.785695207,3.658370665,0.000253824,0.001698144,XM_003557544.4
91.63127048,2.040316845,0.481804567,4.234739529,2.29E-05,0.000204506,XM_003557546.4
911.8784305,1.305741932,0.25987723,5.024456873,5.05E-07,6.68E-06,XM_003557554.4
109.9560372,2.55779028,0.67537757,3.787200514,0.000152354,0.00109092,XM_003557556.4
