baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,names
564.9670543,2.114096701,0.702939117,3.007510392,0.002633971,0.0368419,XM_003561473.3
218.7792167,2.097205315,0.541271547,3.874589987,0.000106804,0.003344817,XM_010239460.3
1165.043028,2.079375385,0.442501382,4.699138739,2.61E-06,0.000157236,XM_003573421.4
1026.245894,2.071565888,0.671853555,3.083359271,0.002046779,0.031066334,XM_024461473.1
949.8932956,2.069793363,0.279406041,7.407833267,1.28E-13,5.07E-11,XM_010241982.3
4002.656195,2.068342704,0.447450019,4.622511154,3.79E-06,0.000213663,XM_003577465.4
17.80930735,2.052817584,0.627249132,3.27273085,0.001065139,0.019080581,XM_003560597.3
10.27207094,1.998851229,0.595771266,3.355064842,0.000793464,0.015096064,XM_024456281.1
58475.70833,1.978407307,0.474078076,4.173167683,3.00E-05,0.001205987,XM_003572554.4
1501.190969,1.957009396,0.317237896,6.168901699,6.88E-10,1.24E-07,XM_003565031.4
889.6711113,1.941004282,0.327435975,5.927889515,3.07E-09,4.77E-07,XM_010236081.3
463.9765511,1.938080889,0.154824045,12.51795794,5.95E-36,1.50E-32,XM_010241166.3
196.2601736,1.898208487,0.2752466,6.896392146,5.33E-12,1.48E-09,XM_010237692.3
5.791825019,1.892504746,0.498679033,3.795035725,0.000147622,0.004311672,XM_003559939.4
10.31038531,1.872658636,0.385395188,4.859060759,1.18E-06,8.14E-05,XR_732499.3
108.4117369,1.850634895,0.413674888,4.473645726,7.69E-06,0.000386306,XM_003567430.4
299.6602914,1.844625396,0.400217533,4.60905694,4.04E-06,0.000226024,XM_003570553.4
58.87460889,1.842998928,0.564075017,3.267294016,0.001085808,0.019358274,XM_003563667.4
25.78906178,1.832845148,0.285251724,6.425360451,1.32E-10,2.71E-08,XM_003563806.4
35.0542985,1.805157543,0.374685913,4.817788657,1.45E-06,9.72E-05,XM_003561518.4
387.6043787,1.804930374,0.274130651,6.584197609,4.57E-11,1.06E-08,XM_003567310.4
109.8968988,1.803484839,0.441762936,4.082472054,4.46E-05,0.001657096,XM_003561041.4
19.55277499,1.798574322,0.352759932,5.098578833,3.42E-07,2.91E-05,XM_014901636.2
473.4797479,1.798458344,0.565550796,3.180012048,0.001472689,0.024334614,XM_014901217.2
16.06022819,1.796097317,0.519869508,3.454900293,0.000550496,0.011589397,XM_003568996.4
88.1279194,1.746643638,0.5820979,3.000601167,0.002694472,0.03750873,XM_024455702.1
1396.321148,1.727438611,0.409330852,4.220152481,2.44E-05,0.001024002,XM_003560815.4
117.7181556,1.720445843,0.266478788,6.456220609,1.07E-10,2.27E-08,XM_003567042.4
25.7369535,1.71900097,0.47436052,3.623828071,0.000290275,0.007212884,XM_003573869.4
119.5818501,1.717687479,0.407694463,4.213173432,2.52E-05,0.001044158,XM_003572785.4
214.3649299,1.698623282,0.503442831,3.374014243,0.000740805,0.014428988,XM_003564319.4
941.2845543,1.674978427,0.264708932,6.327623371,2.49E-10,4.93E-08,XM_003575268.4
7.786913586,1.666983146,0.418513252,3.983107196,6.80E-05,0.002322908,XR_002963973.1
825.2221704,1.665906577,0.382529088,4.35498013,1.33E-05,0.000621794,XM_003562226.4
47.74441474,1.66279902,0.345280578,4.815790768,1.47E-06,9.79E-05,XR_002963064.1
563.5890804,1.644473173,0.208666758,7.880858393,3.25E-15,1.81E-12,XM_003563189.4
18.67847931,1.638792816,0.431898983,3.79438915,0.000148007,0.004315238,XM_010235532.3
2344.160881,1.635859332,0.39013144,4.193097923,2.75E-05,0.001121192,XM_010231045.3
2759.572484,1.633679717,0.373650622,4.372211955,1.23E-05,0.000580461,XM_024463178.1
210.2284922,1.629316648,0.327923401,4.968589144,6.74E-07,5.18E-05,XM_003572043.3
1147.063266,1.617659802,0.305216105,5.300047334,1.16E-07,1.12E-05,XM_003580620.4
275.6634478,1.607213077,0.35043503,4.586336808,4.51E-06,0.000245777,XM_003571449.4
192.6412834,1.602724867,0.298593204,5.367586551,7.98E-08,8.13E-06,XM_003576020.4
85.88250139,1.597560958,0.413783512,3.86086181,0.000112988,0.003496226,XM_003570763.3
120.912393,1.597373371,0.404090531,3.953008663,7.72E-05,0.00256727,XM_003559897.4
68.79259917,1.594647811,0.418181742,3.813288936,0.00013713,0.004074141,XM_003563503.4
281.3014276,1.589434128,0.306250639,5.189978154,2.10E-07,1.91E-05,XM_003564458.4
838.9143741,1.588736369,0.509621171,3.117485028,0.001824012,0.028516491,XM_003563896.4
24.07257496,1.587311936,0.428250923,3.706499746,0.000210143,0.005594728,NR_127114.1
135.9679005,1.582005431,0.240006284,6.591516708,4.35E-11,1.01E-08,XM_010235854.3
242.6518098,1.579996708,0.388581856,4.066058882,4.78E-05,0.001752321,XM_010238048.1
35.30012255,1.559743894,0.453214179,3.441516099,0.000578464,0.012023841,XM_003560146.3
94.27504729,1.555584145,0.490309564,3.172657151,0.001510508,0.024846869,XM_014899752.2
145.4680939,1.549027885,0.388912436,3.98297339,6.81E-05,0.002322908,XM_024462474.1
22809.41106,1.545410292,0.382456201,4.040751037,5.33E-05,0.001907853,XM_003577831.4
241.93175,1.539877271,0.420132982,3.665213965,0.000247132,0.006327811,XM_010235813.2
67.54148399,1.538884694,0.417290637,3.687800681,0.000226201,0.005926025,XM_024459131.1
63.38755505,1.538883232,0.286623875,5.368998773,7.92E-08,8.09E-06,XM_003576347.4
579.7254839,1.538155531,0.282323995,5.448192702,5.09E-08,5.66E-06,XM_003577569.4
37.4405336,1.534490336,0.416426734,3.684898715,0.000228794,0.005972611,XR_001405967.2
2596.403435,1.526011902,0.206061446,7.40561581,1.31E-13,5.10E-11,XM_003557827.4
60.13977261,1.523352071,0.455241803,3.346248217,0.00081913,0.015503393,XR_729546.3
279.3101986,1.523047044,0.391924583,3.886071737,0.000101879,0.003219311,XM_003579692.4
270.6910512,1.50862842,0.363594365,4.149207368,3.34E-05,0.001313687,XM_003558550.4
373.8859872,1.504459942,0.311934937,4.822992757,1.41E-06,9.51E-05,XR_002966458.1
18.32254995,1.503092305,0.416489711,3.608954234,0.000307434,0.007553442,XM_014895767.2
72.02363076,1.500219184,0.450943736,3.326843382,0.000878357,0.016378691,XM_024461626.1
3860.188614,1.499855173,0.426228802,3.518896809,0.000433345,0.009748782,XM_003557447.4
5.664010778,1.499225538,0.47034739,3.187485612,0.001435156,0.023822397,XM_024454603.1
32.57679522,1.49079467,0.386582145,3.856346417,0.000115094,0.003551359,XM_024456776.1
10.99169035,1.488426551,0.446155307,3.336117553,0.000849572,0.015950757,XM_010233667.2
60.84924042,1.476450953,0.427516599,3.453552343,0.000553255,0.011632539,XM_010233442.3
139.5544524,1.47583594,0.311165706,4.742926073,2.11E-06,0.000131608,XM_010236403.3
36.10004842,1.473122196,0.307639633,4.788466881,1.68E-06,0.000109243,XM_003566232.4
714.3389027,1.470004591,0.493216079,2.980447423,0.002878276,0.039369252,XM_003561547.3
25.79059195,1.469553431,0.419621759,3.502090628,0.000461623,0.010182394,XM_024455307.1
459.9427783,1.46717443,0.31303585,4.686921426,2.77E-06,0.000165099,XM_003559193.4
139.8107095,1.435993279,0.297937374,4.819782291,1.44E-06,9.64E-05,XM_003567176.4
416.1021947,1.432863696,0.388297947,3.690114011,0.000224154,0.00588179,XM_003557708.4
92.85120262,1.421723176,0.476284936,2.985026541,0.002835537,0.038979723,XM_010236898.3
72.70470097,1.416258674,0.322590139,4.390272679,1.13E-05,0.000541289,XM_024461364.1
13.832679,1.414000015,0.34291091,4.12352006,3.73E-05,0.001439517,XM_003581468.4
1521.668081,1.406338283,0.195674642,7.18712587,6.62E-13,2.19E-10,XM_003579755.4
8361.89997,1.38535972,0.376828784,3.676363855,0.000236582,0.006105343,XM_010237761.3
66.14529588,1.384308446,0.308319831,4.489845633,7.13E-06,0.000360218,XM_010229248.3
1020.282813,1.381657449,0.363438067,3.801631071,0.000143747,0.004217254,XM_003568468.3
19.08510024,1.376987576,0.375592745,3.666171923,0.000246208,0.006314024,XR_002964434.1
1042.781366,1.374342611,0.172592544,7.962931554,1.68E-15,1.04E-12,XM_003577804.4
1441.186129,1.373453856,0.412774354,3.327372069,0.000876692,0.016356944,XM_003564440.4
5657.791706,1.369422426,0.205523073,6.663107964,2.68E-11,6.51E-09,XM_003580102.4
37.390313,1.368788154,0.45508927,3.007735502,0.002632021,0.036830329,XM_003563659.4
47.10170972,1.365052981,0.366576207,3.723790455,0.000196254,0.005350894,NM_001301393.1
54.19110076,1.362927234,0.342966747,3.973934052,7.07E-05,0.002392983,XR_732552.3
1453.302704,1.347507817,0.432075984,3.118682517,0.001816616,0.028441528,XM_003580615.4
117.4401763,1.347108616,0.342304839,3.935406287,8.31E-05,0.002722858,XM_010239284.3
200.0908538,1.343893127,0.423808098,3.170994451,0.00151918,0.024964488,XM_003578950.4
509.3815472,1.321738229,0.332794835,3.971630832,7.14E-05,0.002413751,XM_010239798.3
70.7015096,1.305358023,0.245835915,5.309875172,1.10E-07,1.07E-05,XM_003567431.4
142.5721326,1.300782704,0.44369618,2.931696871,0.003371156,0.044278353,XM_024463287.1
173.5480545,1.29627903,0.252489771,5.133986315,2.84E-07,2.49E-05,XM_024460296.1
115.682822,1.295744369,0.259658736,4.990182068,6.03E-07,4.72E-05,XR_002960411.1
575.8077735,1.285451589,0.242361982,5.30384997,1.13E-07,1.10E-05,XM_003558384.4
113.7280239,1.280683899,0.347494575,3.685478829,0.000228273,0.005966021,XM_010234160.2
220.970114,1.280373076,0.419887355,3.049325158,0.002293561,0.033501558,XM_010232231.3
52.62310142,1.277187171,0.440270831,2.900912533,0.003720777,0.047193152,XM_003576959.1
