baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,names
362.1249042,1.047831774,0.211734786,4.948793689,7.47E-07,9.45E-05,XM_003562890.4
163.7417586,1.333746198,0.251310475,5.30716516,1.11E-07,1.92E-05,XM_003562932.4
3506.766208,-1.182410431,0.187416341,-6.309003913,2.81E-10,8.82E-08,XM_003562953.4
215.6477449,1.418030021,0.326396399,4.344502659,1.40E-05,0.001055448,XM_003562958.4
167.692449,-1.136259283,0.292347244,-3.886676915,0.000101626,0.004624443,XM_003563052.4
563.5890804,1.536208137,0.223764571,6.865287622,6.64E-12,3.66E-09,XM_003563189.4
405.674393,1.290334858,0.328600219,3.926762013,8.61E-05,0.00412972,XM_003563384.4
535.9693671,1.441606167,0.247042415,5.835460136,5.36E-09,1.27E-06,XM_003563397.4
806.3271175,1.008250853,0.274852174,3.668338645,0.000244132,0.008711462,XM_003563496.4
678.0004945,-1.095883175,0.174840097,-6.267916754,3.66E-10,1.12E-07,XM_003563511.4
217.7886446,1.357352494,0.244062835,5.561487871,2.67E-08,5.57E-06,XM_003563533.4
769.9343376,1.013980256,0.20002386,5.069296503,3.99E-07,5.50E-05,XM_003563555.3
499.4493376,-1.230572297,0.315059645,-3.905839158,9.39E-05,0.00436085,XM_003563590.4
269.1194519,2.279430772,0.507954494,4.487470435,7.21E-06,0.000612134,XM_003563646.4
586.2983822,-1.369069882,0.202785611,-6.751316691,1.47E-11,7.12E-09,XM_003563889.4
28.19488331,-2.021337139,0.498533696,-4.054564727,5.02E-05,0.002856991,XM_003564128.4
212.1386536,1.272907307,0.315721671,4.031738786,5.54E-05,0.003045753,XM_003564140.4
92.44749259,1.211341376,0.250529329,4.835128011,1.33E-06,0.0001542,XM_003564380.4
1441.186129,3.941118641,0.3972197,9.921760271,3.35E-23,2.08E-19,XM_003564440.4
954.1934634,1.321891531,0.34726077,3.806625008,0.000140876,0.005909544,XM_003564447.4
569.8815644,3.074698613,0.422769717,7.27275036,3.52E-13,2.50E-10,XM_003564532.4
473.1242636,2.904226325,0.214026751,13.56945482,6.08E-42,1.51E-37,XM_003564552.3
496.3070082,1.091790655,0.308128917,3.543291771,0.000395165,0.012265454,XM_003564621.4
781.9543033,1.069086798,0.234178602,4.565262539,4.99E-06,0.000459335,XM_003564693.4
1075.49963,1.766165398,0.345588148,5.110607545,3.21E-07,4.63E-05,XM_003564734.3
80.90594598,1.271280121,0.337131818,3.77086959,0.00016268,0.006549441,XM_003564796.4
304.462837,-1.014787705,0.156894499,-6.467962301,9.93E-11,3.53E-08,XM_003564896.3
320.2010169,-2.05034095,0.327829802,-6.2542848,3.99E-10,1.21E-07,XM_003565113.4
220.9894034,-1.010583503,0.297847101,-3.392960678,0.000691416,0.018528302,XM_003565274.4
1521.39452,1.387506972,0.288340834,4.812037727,1.49E-06,0.000168414,XM_003565395.3
2683.24587,1.301638079,0.189945318,6.852698922,7.25E-12,3.82E-09,XM_003565414.3
121.4166979,1.37069273,0.250503637,5.471747814,4.46E-08,8.50E-06,XM_003565431.4
995.4674964,1.394273079,0.154517051,9.023425392,1.82E-19,5.65E-16,XM_003565574.4
55.15379256,-1.532694474,0.387566822,-3.954658618,7.66E-05,0.003809161,XM_003565950.4
2712.8889,1.256560058,0.352093038,3.568829612,0.00035858,0.011534076,XM_003565974.4
88.44601384,1.254030162,0.372016816,3.370896443,0.00074924,0.01976967,XM_003566098.4
1149.382832,-1.340440085,0.174252349,-7.692522316,1.44E-14,1.33E-11,XM_003566150.4
247.0237889,1.014387697,0.231465124,4.382464544,1.17E-05,0.000929756,XM_003566244.4
110.5870108,-1.148722828,0.306010747,-3.753864329,0.000174129,0.006812084,XM_003566578.4
28.00709312,-1.29772688,0.377277965,-3.439710246,0.000582337,0.016523987,XM_003566658.4
82.79071041,1.130188313,0.291573501,3.876169498,0.000106114,0.004733133,XM_003566883.4
5269.222487,1.207405334,0.311033111,3.881918966,0.000103635,0.004662989,XM_003566978.4
32.98903806,-1.489562772,0.396729114,-3.75460918,0.000173612,0.006812084,XM_003567138.4
51.90939777,1.156037712,0.327777285,3.526900017,0.000420456,0.012985425,XM_003567141.4
146.0472397,1.290019078,0.417507001,3.089814243,0.002002817,0.03817822,XM_003567258.4
118.7296176,1.237758275,0.326865469,3.786751411,0.00015263,0.006225683,XM_003567392.4
108.4117369,1.454985422,0.443440813,3.281126544,0.001033933,0.024746491,XM_003567430.4
887.8051905,-1.046776202,0.188051417,-5.56643614,2.60E-08,5.46E-06,XM_003567560.4
511.1100949,1.411207574,0.448032814,3.149786201,0.0016339,0.033452665,XM_003567580.4
1728.364053,1.461800866,0.306302124,4.772415047,1.82E-06,0.000197997,XM_003567585.3
529.3521919,1.018748415,0.181080689,5.625936268,1.85E-08,3.94E-06,XM_003567660.4
439.8963826,2.232120903,0.27734792,8.048089583,8.41E-16,1.39E-12,XM_003567856.4
89.211119,1.484207773,0.495938646,2.992724571,0.002764992,0.047444291,XM_003567900.4
1758.236135,-1.363154539,0.333939662,-4.082038446,4.46E-05,0.002611693,XM_003567997.4
438.0877927,2.071632267,0.356419155,5.812348299,6.16E-09,1.41E-06,XM_003568034.4
623.9316507,1.060566187,0.308567291,3.437066134,0.000588052,0.016648047,XM_003568071.4
204.6446149,4.181166256,0.868648027,4.813418235,1.48E-06,0.000168018,XM_003568166.4
26.56529317,3.619369037,0.802860361,4.508092831,6.54E-06,0.000565241,XM_003568262.4
132.7957689,1.851942693,0.359877893,5.146030714,2.66E-07,4.02E-05,XM_003568350.4
933.0465019,3.499757874,0.598919798,5.843449967,5.11E-09,1.22E-06,XM_003568360.4
133.5960189,3.255516745,1.094600896,2.974158669,0.002937931,0.049181607,XM_003568367.3
1361.555138,1.241837111,0.291813459,4.255585454,2.09E-05,0.001444376,XM_003568431.4
61.53374602,4.266605743,1.103464037,3.866556228,0.000110383,0.004879677,XM_003568502.4
230.3075064,1.058846779,0.316975307,3.340470867,0.000836365,0.021395148,XM_003568552.4
628.9676802,1.023534682,0.189355984,5.405346366,6.47E-08,1.17E-05,XM_003568636.4
5934.624448,1.224060294,0.250288906,4.89058949,1.01E-06,0.000119868,XM_003568651.4
102.0166273,1.35207861,0.305717834,4.422635707,9.75E-06,0.000794299,XM_003568715.4
176.6570217,-1.12637626,0.265476673,-4.24284457,2.21E-05,0.001512007,XM_003568781.4
54.91825258,1.655886265,0.511078935,3.239981442,0.001195375,0.027147706,XM_003568899.3
507.1930473,1.367986225,0.368868236,3.708604031,0.000208405,0.0077026,XM_003568943.4
667.243988,-1.129094378,0.368129607,-3.067111027,0.002161386,0.040181681,XM_003568960.4
194.5059651,1.337450509,0.382034312,3.500864889,0.000463751,0.013906919,XM_003569405.3
1339.089478,-1.113032884,0.256975781,-4.331275416,1.48E-05,0.001087738,XM_003569431.4
506.6525802,1.179773715,0.335636359,3.515035497,0.000439695,0.013363286,XM_003569656.3
408.2552137,-1.090834574,0.250635875,-4.352268302,1.35E-05,0.001028141,XM_003569670.4
172.6265851,-1.601024633,0.402571678,-3.976992718,6.98E-05,0.003628614,XM_003569684.4
866.2121244,2.868453106,0.272482313,10.5271167,6.48E-26,5.36E-22,XM_003569748.4
988.3225443,-1.306992922,0.196569083,-6.649025883,2.95E-11,1.33E-08,XM_003569842.4
50.69562065,1.45118419,0.352266727,4.119560768,3.80E-05,0.00231871,XM_003569844.3
438.8870655,1.360125888,0.440265627,3.089330181,0.002006084,0.03818179,XM_003569953.3
404.595997,-1.042973355,0.298843675,-3.490029876,0.000482967,0.01431012,XM_003570144.4
1330.033929,1.343998839,0.317149934,4.237739622,2.26E-05,0.001538291,XM_003570175.4
675.7619942,1.043206373,0.272214248,3.832298941,0.000126951,0.005465961,XM_003570433.4
138.0599007,1.061729883,0.273630749,3.880155604,0.00010439,0.004673039,XM_003570456.4
93.83174466,2.121299857,0.530083961,4.001818606,6.29E-05,0.003338042,XM_003570459.4
113.0175562,1.795445858,0.502236147,3.574903694,0.000350357,0.011343146,XM_003570493.4
299.6602914,3.267195351,0.406458652,8.038198567,9.12E-16,1.41E-12,XM_003570553.4
39.08092123,1.051961766,0.280617179,3.748743287,0.000177723,0.00690835,XM_003570581.4
189.1565767,3.464509464,0.445789768,7.77162176,7.75E-15,8.01E-12,XM_003570653.4
656.2024101,1.464639225,0.222118438,6.593956066,4.28E-11,1.90E-08,XM_003570714.4
77.45601488,-1.229254769,0.37895515,-3.243800141,0.001179465,0.026909591,XM_003570746.4
392.9133565,2.306969463,0.624354221,3.694968956,0.000219914,0.008032192,XM_003570753.3
313.3141408,1.161231157,0.267700498,4.33779976,1.44E-05,0.001071808,XM_003570951.4
537.1359055,1.237502326,0.407630909,3.035840265,0.002398664,0.043045044,XM_003571008.4
53.51692011,1.147814721,0.282314379,4.065732406,4.79E-05,0.002748773,XM_003571026.3
97.47782286,1.402458944,0.409994455,3.420677832,0.000624653,0.017386521,XM_003571052.4
537.2642234,1.330813884,0.239531545,5.555902381,2.76E-08,5.71E-06,XM_003571088.4
1818.183285,1.083488571,0.208538281,5.19563393,2.04E-07,3.24E-05,XM_003571253.4
40.80912869,1.098188595,0.339901621,3.230901321,0.001234005,0.027670283,XM_003571358.4
492.7541647,1.777212614,0.368416567,4.823921537,1.41E-06,0.000160872,XM_003571531.4
59.50217813,1.214779008,0.334244744,3.634399734,0.000278629,0.009544184,XM_003571601.4
